iter	RMSE
3219	1.942256448
3220	1.94222316
3221	1.942147975
3222	1.942124405
3223	1.94208447
3224	1.942000556
3225	1.94194163
3226	1.941903265
3227	1.941818549
3228	1.941744709
3229	1.941721829
3230	1.941621808
3231	1.941552667
3232	1.941493172
3233	1.941444506
3234	1.94134296
3235	1.941278724
3236	1.941235213
3237	1.941176882
3238	1.941128885
3239	1.941052206
3240	1.941001436
3241	1.940892484
3242	1.940819148
3243	1.940746104
3244	1.940678502
3245	1.940652027
3246	1.940577187
3247	1.940531051
3248	1.940464828
3249	1.94042947
3250	1.940393981
3251	1.940350928
3252	1.940314407
3253	1.940242731
3254	1.940124801
3255	1.940077991
3256	1.940009165
3257	1.939973791
3258	1.939941473
3259	1.939898301
3260	1.93988103
3261	1.939785647
3262	1.939715205
3263	1.939663858
3264	1.939614826
3265	1.939586565
3266	1.939485244
3267	1.93945319
3268	1.939372976
3269	1.939317869
3270	1.939278685
3271	1.939170607
3272	1.939077064
3273	1.939052149
3274	1.939021204
3275	1.9389675
3276	1.938881306
3277	1.938845005
3278	1.93879315
3279	1.938764255
3280	1.938711971
3281	1.938645766
3282	1.938599216
3283	1.938540222
3284	1.938503309
3285	1.938469382
3286	1.938435843
3287	1.938382812
3288	1.938336992
3289	1.938275109
3290	1.938205074
3291	1.938188139
3292	1.938144157
3293	1.938105472
3294	1.938035102
3295	1.937949003
3296	1.937888916
3297	1.937819255
3298	1.937770978
3299	1.93771646
3300	1.937620589
3301	1.937547758
3302	1.937541657
3303	1.937454439
3304	1.937401592
3305	1.937351025
3306	1.937288945
3307	1.937248389
3308	1.937183612
3309	1.937149351
3310	1.937025945
3311	1.93692783
3312	1.93687878
3313	1.936845017
3314	1.93673333
3315	1.936627836
3316	1.936597157
3317	1.936526083
3318	1.936458059
3319	1.936395795
3320	1.936362697
3321	1.936303395
3322	1.936268659
3323	1.936224021
3324	1.936105193
3325	1.936064221
3326	1.935972164
3327	1.935915475
3328	1.935833713
3329	1.935754868
3330	1.935721719
3331	1.935669536
3332	1.935621144
3333	1.935564368
3334	1.935500749
3335	1.935410948
3336	1.935367582
3337	1.93529582
3338	1.935195121
3339	1.935109886
3340	1.935069472
3341	1.935019682
3342	1.934937399
3343	1.934877411
3344	1.93484071
3345	1.934796844
3346	1.934776184
3347	1.934717116
3348	1.93469309
3349	1.934625595
3350	1.934540072
3351	1.934446624
3352	1.934396809
3353	1.934313788
3354	1.934249117
3355	1.934153834
3356	1.934111193
3357	1.934045037
3358	1.933994139
3359	1.933957958
3360	1.933887056
3361	1.933853045
3362	1.933795758
3363	1.933729758
3364	1.933667945
3365	1.933632597
3366	1.933591784
3367	1.933531978
3368	1.933428061
3369	1.933331751
3370	1.933249268
3371	1.933201099
3372	1.933124523
3373	1.933088463
3374	1.933048199
3375	1.932941705
3376	1.932880243
3377	1.932838026
3378	1.932802183
3379	1.932749854
3380	1.932713306
3381	1.932680725
3382	1.93260517
3383	1.932555055
3384	1.932492669
3385	1.932433488
3386	1.932379846
3387	1.932340094
3388	1.93223542
3389	1.932197866
3390	1.932144641
3391	1.932096957
3392	1.932066231
3393	1.932019848
3394	1.931970377
3395	1.931902413
3396	1.931834772
3397	1.931799194
3398	1.931748529
3399	1.931734619
3400	1.931690178
3401	1.931610076
3402	1.931509308
3403	1.931463413
3404	1.931376973
3405	1.931343697
3406	1.931284525
3407	1.931214582
3408	1.931159056
3409	1.931114408
3410	1.931080879
3411	1.931037233
3412	1.930978478
3413	1.930914118
3414	1.930828479
3415	1.930758146
3416	1.930694332
3417	1.930604435
3418	1.930539773
3419	1.930449803
3420	1.930394243
3421	1.930316462
3422	1.930267341
3423	1.930205079
3424	1.930178603
3425	1.93011294
3426	1.930003992
3427	1.92995244
3428	1.92987743
3429	1.929851891
3430	1.92981018
3431	1.929743258
3432	1.929704808
3433	1.929640475
3434	1.92957588
3435	1.929543409
3436	1.929477697
3437	1.929433448
3438	1.929393602
3439	1.929320545
3440	1.929241255
3441	1.929205497
3442	1.929156206
3443	1.929116174
3444	1.929040695
3445	1.928990318
3446	1.928920974
3447	1.92888021
3448	1.928812475
3449	1.928772738
3450	1.928738374
3451	1.928691715
3452	1.92862063
3453	1.928505086
3454	1.928462806
3455	1.92838268
3456	1.928352447
3457	1.928293255
3458	1.928257691
3459	1.92819656
3460	1.928157384
3461	1.928060584
3462	1.927977497
3463	1.927891511
3464	1.927844266
3465	1.92779708
3466	1.927786632
3467	1.927736661
3468	1.927675507
3469	1.927633613
3470	1.927597604
3471	1.927564588
3472	1.927530383
3473	1.927496971
3474	1.927376274
3475	1.927307872
3476	1.927249134
3477	1.927142527
3478	1.927125535
3479	1.927052348
3480	1.926989635
3481	1.926941279
3482	1.926876899
3483	1.926793746
3484	1.926769422
3485	1.926707414
3486	1.926611471
3487	1.926560025
3488	1.9264753
3489	1.926425911
3490	1.926380972
3491	1.926325988
3492	1.926263046
3493	1.926215068
3494	1.926133296
3495	1.926076485
3496	1.926030914
3497	1.925940359
3498	1.925845293
3499	1.925710948
3500	1.925636747
3501	1.925583987
3502	1.925570131
3503	1.92553163
3504	1.925511698
3505	1.925436793
3506	1.925396603
3507	1.925372439
3508	1.925314496
3509	1.925283143
3510	1.925188662
3511	1.925139903
3512	1.925075262
3513	1.925037219
3514	1.924993749
3515	1.924944646
3516	1.924929325
3517	1.924886128
3518	1.924823919
3519	1.924727321
3520	1.924674654
3521	1.92463198
3522	1.924572697
3523	1.92453556
3524	1.92449437
3525	1.924458191
3526	1.924371032
3527	1.924357146
3528	1.924276066
3529	1.924232771
3530	1.924207707
3531	1.924157636
3532	1.924111948
3533	1.92404547
3534	1.924017784
3535	1.923965441
3536	1.923847805
3537	1.923802743
3538	1.923763723
3539	1.923667813
3540	1.923555281
3541	1.923505369
3542	1.9234387
3543	1.923371375
3544	1.923328343
3545	1.923251203
3546	1.923209004
3547	1.923068113
3548	1.922985877
3549	1.922913091
3550	1.922881505
3551	1.922847319
3552	1.922795074
3553	1.922707318
3554	1.922650143
3555	1.922582884
3556	1.922523668
3557	1.922480324
3558	1.922454485
3559	1.922374385
3560	1.922318376
3561	1.922271628
3562	1.922228538
3563	1.922169229
3564	1.922073059
3565	1.922016842
3566	1.921971929
3567	1.921869933
3568	1.921815129
3569	1.921729176
3570	1.921661611
3571	1.921619276
3572	1.921575994
3573	1.921543912
3574	1.921518338
3575	1.921467465
3576	1.921385413
3577	1.921337501
3578	1.92127728
3579	1.921235665
3580	1.921180399
3581	1.921122612
3582	1.921023053
3583	1.921005621
3584	1.920981738
3585	1.92093121
3586	1.920869644
3587	1.920823652
3588	1.920795197
3589	1.920742437
3590	1.92065893
3591	1.920599939
3592	1.920544129
3593	1.920457008
3594	1.920414648
3595	1.920343583
3596	1.920284297
3597	1.920197077
3598	1.920131207
3599	1.920067648
3600	1.9200404
3601	1.919944872
3602	1.919874172
3603	1.919818619
3604	1.919768301
3605	1.919716635
3606	1.919680651
3607	1.919599007
3608	1.919549064
3609	1.919506476
3610	1.919469732
3611	1.919383371
3612	1.919312505
3613	1.919298939
3614	1.919254827
3615	1.919183731
3616	1.919146594
3617	1.919108534
3618	1.919084651
3619	1.919001676
3620	1.918923395
3621	1.918888439
3622	1.918849063
3623	1.918764951
3624	1.918698263
3625	1.918640774
3626	1.918589547
3627	1.918568869
3628	1.918531254
3629	1.918452618
3630	1.918412489
3631	1.918328747
3632	1.918275215
3633	1.918189646
3634	1.918100349
3635	1.918030209
3636	1.917964507
3637	1.917882765
3638	1.917828002
3639	1.917787741
3640	1.917731471
3641	1.917639391
3642	1.917595275
3643	1.917533817
3644	1.917465573
3645	1.917406873
3646	1.917367661
3647	1.917337568
3648	1.917311215
3649	1.917239082
3650	1.917186349
3651	1.917147872
3652	1.91708758
3653	1.917040648
3654	1.916977041
3655	1.916908421
3656	1.916833307
3657	1.916760297
3658	1.916705904
3659	1.916622075
3660	1.916525967
3661	1.916439025
3662	1.916373633
3663	1.916310879
3664	1.916260081
3665	1.916225177
3666	1.916184178
3667	1.916145169
3668	1.916074521
3669	1.916032782
3670	1.915977005
3671	1.915922915
3672	1.915893732
3673	1.915840407
3674	1.915762924
3675	1.915729658
3676	1.91568058
3677	1.915627088
3678	1.915558474
3679	1.915539908
3680	1.915470825
3681	1.915433627
3682	1.915388785
3683	1.915331809
3684	1.915264823
3685	1.915226011
3686	1.915195314
3687	1.915115802
3688	1.915005044
3689	1.914962864
3690	1.914919002
3691	1.914853405
3692	1.914808962
3693	1.914743231
3694	1.914699462
3695	1.914650574
3696	1.914566828
3697	1.914533286
3698	1.914472982
3699	1.914447302
3700	1.914383691
3701	1.914356126
3702	1.914308144
3703	1.914259548
3704	1.914237805
3705	1.914184707
3706	1.914152748
3707	1.914112608
3708	1.914068527
3709	1.914004078
3710	1.91395891
3711	1.913933095
3712	1.913846709
3713	1.913820106
3714	1.913752781
3715	1.913682134
3716	1.913635651
3717	1.913612317
3718	1.913568907
3719	1.913534033
3720	1.91345617
3721	1.913411032
3722	1.913367049
3723	1.913322706
3724	1.913278636
3725	1.913228304
3726	1.913196248
3727	1.913186648
3728	1.913096086
3729	1.913051769
3730	1.913021223
3731	1.912925127
3732	1.912854677
3733	1.912771495
3734	1.912744021
3735	1.912717449
3736	1.912676299
3737	1.912628577
3738	1.912559348
3739	1.912523383
3740	1.912490981
3741	1.912445075
3742	1.912390523
3743	1.912349053
3744	1.912282732
3745	1.912176217
3746	1.91213481
3747	1.912065196
3748	1.911997589
3749	1.911937238
3750	1.911873942
3751	1.911852171
3752	1.911769288
3753	1.911731853
3754	1.911655992
3755	1.911587635
3756	1.91152232
3757	1.911461433
3758	1.911423621
3759	1.911342045
3760	1.911272613
3761	1.911232556
3762	1.911171675
3763	1.91109949
3764	1.911061322
3765	1.911031073
3766	1.910998178
3767	1.910898655
3768	1.910793133
3769	1.91071878
3770	1.910651631
3771	1.910588856
3772	1.910526875
3773	1.910490289
3774	1.910415975
3775	1.910341372
3776	1.910271121
3777	1.910226121
3778	1.910121274
3779	1.910020723
3780	1.909973128
3781	1.909928149
3782	1.90990318
3783	1.909853721
3784	1.909793739
3785	1.909698611
3786	1.909607114
3787	1.909569885
3788	1.909522016
3789	1.909492741
3790	1.909426963
3791	1.909386844
3792	1.909289098
3793	1.909244225
3794	1.909189779
3795	1.909134121
3796	1.909070732
3797	1.909023448
3798	1.9089727
3799	1.908937216
3800	1.908886637
3801	1.90885759
3802	1.908815852
3803	1.908731585
3804	1.908658532
3805	1.908579231
3806	1.908531437
3807	1.908485683
3808	1.908420033
3809	1.908380704
3810	1.908327799
3811	1.908234323
3812	1.908184973
3813	1.908127017
3814	1.908024581
3815	1.907988604
3816	1.907974857
3817	1.907898472
3818	1.907812565
3819	1.907757634
3820	1.907719867
3821	1.907706132
3822	1.907644097
3823	1.907610492
3824	1.907527148
3825	1.907479204
3826	1.907402136
3827	1.907367845
3828	1.907292119
3829	1.907205242
3830	1.9071529
3831	1.90710849
3832	1.90708085
3833	1.906954885
3834	1.906862535
3835	1.906819107
3836	1.906757122
3837	1.906733548
3838	1.906716186
3839	1.906645433
3840	1.906569473
3841	1.906527743
3842	1.906493476
3843	1.906438541
3844	1.90637145
3845	1.906306352
3846	1.906295719
3847	1.906225195
3848	1.906173093
3849	1.906108575
3850	1.906078912
3851	1.90603946
3852	1.905977837
3853	1.905940228
3854	1.905905406
3855	1.905868468
3856	1.905839419
3857	1.905760599
3858	1.905717665
3859	1.905671048
3860	1.905626965
3861	1.905597503
3862	1.905538407
3863	1.905456688
3864	1.90541734
3865	1.905341302
3866	1.905287668
3867	1.905234491
3868	1.9051886
3869	1.905133027
3870	1.905096371
3871	1.905049419
3872	1.905009168
3873	1.904935057
3874	1.904900914
3875	1.904849623
3876	1.904801925
3877	1.904764352
3878	1.904683396
3879	1.904646757
3880	1.904568571
3881	1.90446229
3882	1.904401753
3883	1.904342928
3884	1.904319377
3885	1.90425266
3886	1.904196207
3887	1.904102779
3888	1.904080522
3889	1.903975293
3890	1.903904478
3891	1.903879173
3892	1.903827438
3893	1.903787064
3894	1.903739226
3895	1.903717522
3896	1.903650868
3897	1.903582516
3898	1.903530811
3899	1.903466968
3900	1.903412569
3901	1.903344102
3902	1.90329383
3903	1.903227023
3904	1.903171441
3905	1.903140903
3906	1.90309831
3907	1.903016522
3908	1.902927274
3909	1.902878697
3910	1.902794787
3911	1.902770939
3912	1.902723366
3913	1.902665368
3914	1.902635703
3915	1.902602937
3916	1.902550775
3917	1.902499851
3918	1.902481796
3919	1.902452509
3920	1.90240947
3921	1.902382288
3922	1.902319438
3923	1.902277625
3924	1.902231727
3925	1.902166255
3926	1.902148137
3927	1.902025767
3928	1.901966613
3929	1.901850781
3930	1.901820717
3931	1.90174806
3932	1.901703861
3933	1.901646878
3934	1.901600799
3935	1.901561663
3936	1.90150229
3937	1.901412575
3938	1.90135496
3939	1.901327413
3940	1.901265862
3941	1.901242204
3942	1.901158734
3943	1.901133931
3944	1.901066622
3945	1.900997295
3946	1.900966329
3947	1.90092476
3948	1.900877392
3949	1.900840446
3950	1.90078085
3951	1.900747998
3952	1.900697496
3953	1.900661554
3954	1.900651849
3955	1.90061349
3956	1.900519089
3957	1.900479438
3958	1.900460003
3959	1.900414773
3960	1.900373919
3961	1.900330902
3962	1.900269189
3963	1.900208443
3964	1.900143905
3965	1.900077923
3966	1.900030166
3967	1.899919853
3968	1.899878992
3969	1.899807541
3970	1.899747298
3971	1.899704681
3972	1.899668409
3973	1.899634987
3974	1.899566726
3975	1.899479917
3976	1.899421664
3977	1.899362706
3978	1.899317722
3979	1.899273108
3980	1.899186417
3981	1.899100396
3982	1.899044001
3983	1.899005731
3984	1.898942966
3985	1.898912913
3986	1.898893311
3987	1.89886822
3988	1.898837698
3989	1.898797547
3990	1.898744526
